ISO_WEEKSTARTDATE,temperature_C,humidity_pct,wind_speed_ms
2017-01-02,17.07328869047619,51.463541666666664,3.3516889880952383
2017-01-09,17.472842261904763,48.58779761904762,3.347016369047619
2017-01-16,17.95029761904762,55.32440476190476,3.2623065476190476
2017-01-23,17.446651785714284,52.926339285714285,3.8273288690476193
2017-01-30,15.061979166666667,46.68526785714286,4.067983630952381
2017-02-06,17.611160714285713,48.249255952380956,3.772090773809524
2017-02-13,16.032366071428573,62.23735119047619,4.04218005952381
2017-02-20,16.57358630952381,58.204613095238095,3.5708705357142856
2017-02-27,19.049255952380953,56.91964285714286,3.5746502976190477
2017-03-06,21.181175595238095,46.43526785714286,3.8026190476190473
2017-03-13,21.468824404761904,48.026041666666664,4.104776785714286
2017-03-20,21.017261904761906,56.254464285714285,4.205111607142857
2017-03-27,23.037425595238094,51.31547619047619,3.5146205357142857
2017-04-03,24.157217261904762,40.217261904761905,3.911391369047619
2017-04-10,26.812723214285715,36.798363095238095,4.247790178571428
2017-04-17,25.91361607142857,36.73065476190476,4.083630952380952
2017-04-24,26.813095238095237,37.37797619047619,3.593988095238095
2017-05-01,27.73549107142857,39.25595238095238,3.7722991071428567
2017-05-08,29.049330357142857,38.835565476190474,2.996324404761905
2017-05-15,29.709747023809523,38.45610119047619,3.641324404761905
2017-05-22,29.4875,34.48214285714286,4.2842633928571425
2017-05-29,30.256175595238094,32.35044642857143,4.3024925595238095
2017-06-05,30.84888392857143,29.24404761904762,3.5449330357142856
2017-06-12,31.92998511904762,31.60639880952381,3.6001785714285717
2017-06-19,31.320982142857144,34.75372023809524,4.331822916666667
2017-06-26,32.12998511904762,30.401785714285715,3.8520386904761907
2017-07-03,32.90089285714286,30.83110119047619,4.22953869047619
2017-07-10,33.41949404761905,28.736607142857142,4.155282738095238
2017-07-17,33.07872023809524,33.94642857142857,3.825811011904762
2017-07-24,32.96889880952381,35.126488095238095,3.805342261904762
2017-07-31,32.8984375,37.33705357142857,3.6982886904761907
2017-08-07,32.532738095238095,40.29092261904762,3.3405505952380956
2017-08-14,32.443601190476194,41.546875,3.516279761904762
2017-08-21,32.36956845238095,41.576636904761905,3.4231845238095238
2017-08-28,31.416666666666668,39.830357142857146,3.2528869047619047
2017-09-04,31.271428571428572,36.79464285714286,3.47671130952381
2017-09-11,30.815624999999997,35.46279761904762,3.2044791666666668
2017-09-18,29.766145833333333,38.75967261904762,3.374501488095238
2017-09-25,28.615401785714287,37.395833333333336,3.0303348214285712
2017-10-02,27.494494047619046,39.06622023809524,3.3247767857142856
2017-10-09,26.827380952380953,41.911458333333336,3.4667410714285714
2017-10-16,25.80848214285714,40.67782738095238,3.191346726190476
2017-10-23,25.52172619047619,43.06845238095239,3.0430505952380953
2017-10-30,23.934300595238096,47.04092261904762,3.0234598214285713
2017-11-06,22.887723214285714,48.50967261904762,2.907410714285714
2017-11-13,21.93638392857143,43.069940476190474,3.172269345238095
2017-11-20,19.688020833333333,58.664434523809526,3.4964360119047617
2017-11-27,19.55483630952381,59.77827380952381,3.3264434523809525
2017-12-04,16.864136904761907,45.113839285714285,3.6821875
2017-12-11,16.7515625,41.014136904761905,3.27890625
2017-12-18,17.976636904761904,40.551339285714285,3.3219940476190475
2017-12-25,17.571875,50.83184523809524,3.2940029761904763
2018-01-01,16.540550595238095,54.50297619047619,3.6979092261904762
2018-01-08,15.697023809523808,40.973214285714285,3.378043154761905
2018-01-15,16.02596726190476,48.933035714285715,3.6676785714285716
2018-01-22,17.301041666666666,49.80357142857143,3.9100148809523807
2018-01-29,15.348363095238096,48.76860119047619,3.3007142857142857
2018-02-05,19.093229166666667,37.572916666666664,2.763846726190476
2018-02-12,20.939508928571428,47.68154761904762,4.404099702380952
2018-02-19,20.19970238095238,52.15625,3.3622991071428574
2018-02-26,19.79501488095238,57.739583333333336,3.3775595238095235
2018-03-05,22.754985119047618,41.010416666666664,3.3059598214285715
2018-03-12,22.276636904761904,41.673363095238095,3.5634747023809523
2018-03-19,24.311904761904763,33.85639880952381,3.331383928571429
2018-03-26,24.934672619047618,36.57514880952381,4.176049107142857
2018-04-02,24.26480654761905,48.619791666666664,3.353534226190476
2018-04-09,23.778348214285714,49.098214285714285,3.563452380952381
2018-04-16,25.756845238095238,39.50892857142857,3.641361607142857
2018-04-23,24.69441964285714,48.014880952380956,4.1335565476190474
2018-04-30,27.608854166666667,39.62872023809524,3.3654910714285715
2018-05-07,28.425074404761904,33.132440476190474,4.403913690476191
2018-05-14,27.71941964285714,39.71279761904762,3.4730133928571427
2018-05-21,29.89754464285714,31.067708333333332,3.534799107142857
2018-05-28,30.44300595238095,35.773065476190474,3.830453869047619
2018-06-04,31.99129464285714,33.920386904761905,4.332723214285714
2018-06-11,30.956473214285715,30.392857142857142,4.10421875
2018-06-18,31.615401785714283,29.79092261904762,4.378980654761905
2018-06-25,31.623809523809523,33.141369047619044,3.9201413690476192
2018-07-02,32.39516369047619,34.26339285714286,3.864627976190476
2018-07-09,32.41495535714286,32.95610119047619,4.282693452380952
2018-07-16,31.543154761904763,33.213541666666664,3.99625
2018-07-23,31.528869047619047,36.91592261904762,4.145580357142857
2018-07-30,31.254538690476192,38.39434523809524,3.803251488095238
2018-08-06,31.753050595238093,39.59375,4.063921130952381
2018-08-13,30.96934523809524,37.69047619047619,4.034866071428572
2018-08-20,31.903125,34.677083333333336,4.032284226190476
2018-08-27,31.583035714285714,40.870535714285715,3.447403273809524
2018-09-03,31.68199404761905,38.82514880952381,3.4703348214285716
2018-09-10,30.8828125,40.04389880952381,3.173058035714286
2018-09-17,30.636755952380952,38.48809523809524,3.103690476190476
2018-09-24,29.99129464285714,35.546875,3.3233928571428573
2018-10-01,28.398065476190478,36.979910714285715,3.144345238095238
2018-10-08,27.323139880952382,40.73363095238095,3.3173809523809523
2018-10-15,25.58020833333333,52.061011904761905,2.8055208333333335
2018-10-22,25.027455357142856,54.46577380952381,3.0948660714285716
2018-10-29,21.722247023809523,56.545386904761905,3.2059895833333334
2018-11-05,21.983184523809527,62.81547619047619,2.966897321428571
2018-11-12,21.02172619047619,63.370535714285715,3.4621056547619045
2018-11-19,20.100669642857145,62.41294642857143,3.3720461309523806
2018-11-26,19.575,65.36309523809524,3.3350669642857143
2018-12-03,19.335863095238096,61.495535714285715,3.4700074404761905
2018-12-10,19.19441964285714,63.363839285714285,3.239813988095238
2018-12-17,17.617931547619047,60.24702380952381,3.272938988095238
2018-12-24,17.317708333333332,54.950892857142854,3.5948214285714286
2018-12-31,18.23407738095238,56.241815476190474,3.7575074404761906
2019-01-07,17.482068452380954,50.85565476190476,3.846488095238095
2019-01-14,17.04047619047619,50.85639880952381,3.8751116071428573
2019-01-21,19.394270833333334,51.479166666666664,3.487596726190476
2019-01-28,18.878794642857144,58.72470238095238,3.591919642857143
2019-02-04,18.409449404761904,55.770089285714285,3.899717261904762
2019-02-11,17.556250000000002,58.364583333333336,4.220267857142857
2019-02-18,17.194717261904763,50.344494047619044,3.9757291666666665
2019-02-25,19.291815476190475,46.734375,4.470699404761905
2019-03-04,18.165029761904762,44.861607142857146,4.045022321428571
2019-03-11,20.16220238095238,48.261160714285715,4.454270833333333
2019-03-18,21.52485119047619,45.60639880952381,4.034367559523809
2019-03-25,21.674702380952382,47.66592261904762,4.726919642857143
2019-04-01,22.818005952380954,46.59449404761905,4.136495535714286
2019-04-08,24.00639880952381,48.62574404761905,3.7534300595238097
2019-04-15,24.708928571428572,44.18452380952381,4.033340773809524
2019-04-22,23.13854166666667,41.66889880952381,3.8482440476190476
2019-04-29,27.966964285714287,32.745535714285715,3.303950892857143
2019-05-06,27.72172619047619,35.31324404761905,3.6906622023809526
2019-05-13,28.677232142857143,36.56919642857143,3.1754166666666666
2019-05-20,28.534747023809523,42.254464285714285,2.8501190476190477
2019-05-27,30.764657738095238,36.636160714285715,3.2418601190476193
2019-06-03,31.82395833333333,32.36607142857143,3.5402901785714285
2019-06-10,31.952306547619045,31.20014880952381,4.308816964285715
2019-06-17,31.727455357142855,30.464285714285715,4.281808035714286
2019-06-24,32.80401785714286,30.057291666666664,3.5316369047619047
2019-07-01,32.390327380952385,32.882440476190474,4.1413392857142854
2019-07-08,32.04159226190476,30.242559523809522,4.243184523809524
2019-07-15,31.91912202380952,32.78422619047619,4.4366964285714285
2019-07-22,32.375074404761904,34.754464285714285,3.994761904761905
2019-07-29,32.0265625,36.00074404761905,3.701346726190476
2019-08-05,30.94970238095238,40.42857142857143,4.346443452380952
2019-08-12,30.97217261904762,39.43526785714286,4.195803571428571
2019-08-19,31.53467261904762,39.36160714285714,3.3889062500000002
2019-08-26,31.996949404761903,36.23065476190476,3.2143824404761907
2019-09-02,31.8546875,36.929315476190474,3.883058035714286
2019-09-09,30.324776785714285,39.069940476190474,3.6521875
2019-09-16,30.331175595238093,36.62425595238095,3.2382142857142857
2019-09-23,29.461160714285715,43.113839285714285,3.1572693452380953
2019-09-30,29.240624999999998,43.983630952380956,3.070907738095238
2019-10-07,28.237723214285715,43.532738095238095,3.14953125
2019-10-14,27.010714285714286,44.00744047619048,3.0776041666666667
2019-10-21,25.708556547619047,45.32142857142857,3.1019419642857144
2019-10-28,24.663095238095238,48.617559523809526,3.3734672619047616
2019-11-04,24.129315476190477,48.02901785714286,2.8916294642857143
2019-11-11,21.688541666666666,59.68377976190476,2.9980431547619046
2019-11-18,18.48690476190476,59.11011904761905,3.2725372023809522
2019-11-25,20.49077380952381,59.12425595238095,2.90953125
2019-12-02,18.900074404761906,58.5,3.1732142857142858
2019-12-09,19.554315476190474,62.53720238095238,3.253668154761905
2019-12-16,16.5375,61.666666666666664,3.6169419642857146
2019-12-23,17.23645833333333,55.16815476190476,3.3358705357142857
2019-12-30,18.11376488095238,56.979910714285715,3.4517113095238097
2020-01-06,15.129017857142859,60.502232142857146,4.020796130952381
2020-01-13,15.960267857142856,49.49107142857143,3.759203869047619
2020-01-20,14.499479166666667,56.19345238095238,4.3264136904761905
2020-01-27,15.686458333333333,52.870535714285715,3.3724107142857145
2020-02-03,18.42142857142857,52.52604166666667,3.6330059523809526
2020-02-10,16.500967261904762,48.842261904761905,4.0535491071428575
2020-02-17,19.78950892857143,50.979166666666664,3.8508184523809526
2020-02-24,19.873883928571427,48.55952380952381,4.24936755952381
2020-03-02,20.234895833333333,44.96875,3.7525
2020-03-09,21.30252976190476,46.98065476190476,4.195654761904762
2020-03-16,20.61875,56.648809523809526,4.242313988095238
2020-03-23,21.97016369047619,46.282738095238095,4.169129464285715
2020-03-30,23.823660714285715,44.380208333333336,3.7004017857142855
2020-04-06,25.661458333333336,40.34970238095238,4.079739583333334
2020-04-13,22.76748511904762,55.548363095238095,3.926875
2020-04-20,25.168526785714285,50.56175595238095,3.708482142857143
2020-04-27,26.399925595238095,44.34672619047619,4.041867559523809
2020-05-04,27.262127976190474,41.936011904761905,3.827008928571429
2020-05-11,28.9296875,34.593005952380956,3.300855654761905
2020-05-18,29.94702380952381,34.317708333333336,3.282366071428571
2020-05-25,29.29955357142857,35.276041666666664,4.160602678571428
2020-06-01,30.560044642857143,35.234375,4.203303571428571
2020-06-08,31.2078125,30.825892857142858,3.7866294642857143
2020-06-15,31.010416666666664,32.539434523809526,4.196681547619048
2020-06-22,31.084747023809523,28.610119047619047,4.293333333333333
2020-06-29,32.27849702380952,30.82514880952381,3.7395907738095238
2020-07-06,32.16346726190476,31.938244047619047,3.826235119047619
2020-07-13,32.684151785714285,31.64657738095238,4.085200892857143
2020-07-20,32.26056547619048,41.907738095238095,3.6912127976190474
2020-07-27,31.99516369047619,49.05877976190476,3.670029761904762
2020-08-03,30.754985119047618,45.02306547619048,4.184144345238096
2020-08-10,31.031101190476193,37.38764880952381,4.079077380952381
2020-08-17,31.658630952380953,35.710565476190474,3.702395833333333
2020-08-24,31.382440476190474,38.05877976190476,3.6615625
2020-08-31,31.34903273809524,37.33110119047619,3.240558035714286
2020-09-07,31.21436011904762,36.961309523809526,2.9818229166666668
2020-09-14,30.71904761904762,35.41815476190476,3.0126934523809523
2020-09-21,29.840104166666666,35.27827380952381,3.4518526785714285
2020-09-28,28.549627976190475,37.94122023809524,3.181205357142857
2020-10-05,27.571800595238095,35.832589285714285,3.3080877976190477
2020-10-12,26.022842261904763,34.098214285714285,3.0860193452380953
2020-10-19,24.778125,32.74330357142857,3.3692261904761907
2020-10-26,24.11875,40.752232142857146,2.8394717261904763
2020-11-02,23.424925595238093,47.42782738095238,3.0423660714285714
2020-11-09,22.65877976190476,56.34970238095238,3.1665997023809522
2020-11-16,21.48526785714286,53.27232142857143,3.584828869047619
2020-11-23,20.066443452380952,58.59375,3.2595684523809525
2020-11-30,19.840625,66.53497023809524,3.1571056547619047
2020-12-07,18.438244047619047,50.65252976190476,3.1528199404761903
2020-12-14,18.171949404761904,56.286458333333336,3.3524404761904765
2020-12-21,17.516964285714284,60.677083333333336,3.382135416666667
2020-12-28,17.47924107142857,68.39360119047619,2.8193973214285712
2021-01-04,17.238169642857144,67.58184523809524,2.860126488095238
2021-01-11,16.594568452380955,54.82886904761905,3.4067782738095236
2021-01-18,16.394642857142856,46.182291666666664,3.7990773809523812
2021-01-25,18.176190476190477,48.59598214285714,3.6018526785714284
2021-02-01,18.480654761904763,55.669642857142854,3.7949181547619046
2021-02-08,18.204315476190477,56.31026785714286,3.185245535714286
2021-02-15,18.671949404761904,51.23139880952381,4.15640625
2021-02-22,17.98348214285714,55.58035714285714,4.118035714285714
2021-03-01,19.964285714285715,47.54985119047619,3.9936681547619046
2021-03-08,22.569345238095238,39.826636904761905,3.6824330357142854
2021-03-15,24.071502976190477,38.270089285714285,3.734174107142857
2021-03-22,24.4296875,35.677083333333336,4.4583184523809525
2021-03-29,23.00639880952381,36.480654761904766,4.303474702380952
2021-04-05,24.60751488095238,34.489583333333336,3.9211979166666664
2021-04-12,24.83266369047619,41.12127976190476,3.9032589285714288
2021-04-19,27.42983630952381,32.71949404761905,3.0552083333333333
2021-04-26,26.71964285714286,42.02455357142857,3.1843898809523807
2021-05-03,27.799999999999997,36.947916666666664,3.2170610119047622
2021-05-10,29.75171130952381,32.075892857142854,3.3452232142857143
2021-05-17,30.653645833333336,30.876488095238095,3.5026041666666665
2021-05-24,30.859598214285715,30.94122023809524,3.5329464285714285
2021-05-31,32.08891369047619,30.013392857142858,3.825498511904762
2021-06-07,31.682961309523808,29.414434523809526,4.451011904761905
2021-06-14,30.936532738095238,30.083333333333332,4.600885416666666
2021-06-21,31.764732142857145,28.85044642857143,3.775498511904762
2021-06-28,32.73251488095238,31.656994047619047,3.572098214285714
2021-07-05,32.672916666666666,31.513392857142854,3.7273958333333335
2021-07-12,32.32581845238095,36.40848214285714,4.008169642857143
2021-07-19,31.32700892857143,47.36235119047619,3.948407738095238
2021-07-26,31.94761904761905,42.879464285714285,3.7339434523809523
2021-08-02,32.167782738095234,37.21279761904762,3.642433035714286
2021-08-09,32.516443452380955,35.67857142857143,3.6851413690476194
2021-08-16,31.6171875,37.827380952380956,3.4951190476190477
